output_binary_y,age,default,housing,loan,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,output_binary_x,month_int,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree
0,0.31818362146146484,-0.014647396857926012,-1.1536897329871667,-0.43017831277613033,-1.41748761751258,-0.6336025758798919,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,3.677412743489817,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,2.6094147286567257,-0.6032872695071926,-0.014647396857926012,-0.3909206966865823,-0.7373659941111492
0,-0.32756793461552225,-0.014647396857926012,0.8667841720414475,2.3246174209633192,-1.41748761751258,-0.8317221631364815,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,5.858172225035879,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,1.6575851183083476,-0.014647396857926012,-0.3909206966865823,-0.7373659941111492
0,0.8024972885192052,-0.014647396857926012,-1.1536897329871667,-0.43017831277613033,-1.41748761751258,-0.5558594467032554,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,5.484523680320836,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,-0.6032872695071926,-0.014647396857926012,-0.3909206966865823,1.3561786249790928
0,0.0760267879325947,-0.014647396857926012,-1.1536897329871667,-0.43017831277613033,-1.41748761751258,0.12627381574981283,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,1.5485345277627716,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,1.6575851183083476,-0.014647396857926012,-0.3909206966865823,-0.7373659941111492
0,0.23746467695184148,-0.014647396857926012,-1.1536897329871667,-0.43017831277613033,-1.41748761751258,-0.8016280486164932,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,3.186394521688564,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,3.3959178530282688,-0.20498917838353936,-0.38322769815696567,-0.6032872695071926,-0.014647396857926012,-0.3909206966865823,-0.7373659941111492
0,-0.7311626571636393,-0.014647396857926012,0.8667841720414475,-0.43017831277613033,-1.41748761751258,0.5400678903996519,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,2.3095971792576258,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,-0.6032872695071926,-0.014647396857926012,-0.3909206966865823,1.3561786249790928
0,-0.08541110108665209,-0.014647396857926012,0.8667841720414475,-0.43017831277613033,-1.41748761751258,-0.9320358782031092,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,1.5485345277627716,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,-0.6032872695071926,-0.014647396857926012,-0.3909206966865823,1.3561786249790928
0,-0.08541110108665209,-0.014647396857926012,-1.1536897329871667,-0.43017831277613033,-1.41748761751258,-0.7589947197131764,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,5.522680508593631,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,-0.6032872695071926,-0.014647396857926012,-0.3909206966865823,1.3561786249790928
0,0.6410593994999584,-0.014647396857926012,0.8667841720414475,-0.43017831277613033,-1.41748761751258,-0.19974575821672716,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,2.315202736431008,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,-0.6032872695071926,-0.014647396857926012,2.558063588026762,-0.7373659941111492
0,0.0760267879325947,-0.014647396857926012,0.8667841720414475,-0.43017831277613033,-1.41748761751258,-0.46808494601995615,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,3.4260334087735904,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,-0.6032872695071926,-0.014647396857926012,-0.3909206966865823,1.3561786249790928
0,-0.08541110108665209,-0.014647396857926012,0.8667841720414475,-0.43017831277613033,-1.41748761751258,-0.5709065039632496,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,-0.18233123937236823,7.127411872482185,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,2.6094147286567257,-0.6032872695071926,-0.014647396857926012,-0.3909206966865823,-0.7373659941111492
0,-0.32756793461552225,-0.014647396857926012,0.8667841720414475,-0.43017831277613033,-1.41748761751258,-0.9571143069697661,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,2.3095971792576258,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,1.6575851183083476,-0.014647396857926012,-0.3909206966865823,-0.7373659941111492
0,-0.32756793461552225,-0.014647396857926012,0.8667841720414475,-0.43017831277613033,-1.41748761751258,-0.445514360129965,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,5.484523680320836,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,-0.6032872695071926,-0.014647396857926012,-0.3909206966865823,1.3561786249790928
0,-0.08541110108665209,-0.014647396857926012,0.8667841720414475,-0.43017831277613033,-1.41748761751258,0.9037051075161774,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,5.858172225035879,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,-0.6032872695071926,-0.014647396857926012,2.558063588026762,-0.7373659941111492
0,0.6410593994999584,-0.014647396857926012,0.8667841720414475,-0.43017831277613033,-1.41748761751258,-0.6461417902632203,-0.6704321890321991,-1.597921668460812,-0.42294674870302723,1.7052259303669928,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,3.4260334087735904,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,-0.6032872695071926,-0.014647396857926012,-0.3909206966865823,1.3561786249790928
0,0.39890256597108825,-0.014647396857926012,0.8667841720414475,-0.43017831277613033,-1.41748761751258,-0.8718476491631326,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,1.5485345277627716,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,1.6575851183083476,-0.014647396857926012,-0.3909206966865823,-0.7373659941111492
0,0.4796215104807116,-0.014647396857926012,0.8667841720414475,-0.43017831277613033,-1.41748761751258,-0.6185555186198977,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,2.315202736431008,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,2.6094147286567257,-0.6032872695071926,-0.014647396857926012,-0.3909206966865823,-0.7373659941111492
0,0.4796215104807116,-0.014647396857926012,-1.1536897329871667,-0.43017831277613033,-1.41748761751258,-0.7389319766998509,0.033838848657776636,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,5.858172225035879,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,-0.6032872695071926,-0.014647396857926012,-0.3909206966865823,1.3561786249790928
0,-0.004692156577028701,-0.014647396857926012,-1.1536897329871667,2.3246174209633192,-1.41748761751258,-0.7815653056031676,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,2.315202736431008,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,-0.6032872695071926,-0.014647396857926012,2.558063588026762,-0.7373659941111492
0,0.8024972885192052,-0.014647396857926012,-1.1536897329871667,-0.43017831277613033,-1.41748761751258,-0.7263927623165225,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,2.3095971792576258,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,1.6575851183083476,-0.014647396857926012,-0.3909206966865823,-0.7373659941111492
0,0.15674573244221807,-0.014647396857926012,0.8667841720414475,-0.43017831277613033,-1.41748761751258,-0.4304673028699708,0.033838848657776636,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,5.484523680320836,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,1.6575851183083476,-0.014647396857926012,-0.3909206966865823,-0.7373659941111492
0,0.4796215104807116,-0.014647396857926012,0.8667841720414475,-0.43017831277613033,-1.41748761751258,-0.8593084347798041,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,2.3095971792576258,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,-0.6032872695071926,-0.014647396857926012,2.558063588026762,-0.7373659941111492
0,0.4796215104807116,-0.014647396857926012,0.8667841720414475,-0.43017831277613033,-1.41748761751258,-0.656173161769883,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,2.3095971792576258,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,-0.6032872695071926,-0.014647396857926012,2.558063588026762,-0.7373659941111492
0,-0.004692156577028701,-0.014647396857926012,-1.1536897329871667,-0.43017831277613033,-1.41748761751258,-0.21730065835338697,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,2.315202736431008,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,2.6094147286567257,-0.6032872695071926,-0.014647396857926012,-0.3909206966865823,-0.7373659941111492
0,0.9639351775384519,-0.014647396857926012,0.8667841720414475,-0.43017831277613033,-1.41748761751258,-0.4430065172532992,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,3.4260334087735904,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,-0.6032872695071926,-0.014647396857926012,-0.3909206966865823,1.3561786249790928
0,1.0446541220480754,-0.014647396857926012,0.8667841720414475,-0.43017831277613033,-1.41748761751258,-0.4078967169799796,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,5.522680508593631,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,2.6094147286567257,-0.6032872695071926,-0.014647396857926012,-0.3909206966865823,-0.7373659941111492
0,0.560340454990335,-0.014647396857926012,0.8667841720414475,-0.43017831277613033,-1.41748761751258,-0.5383045465665955,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,1.5485345277627716,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,-0.6032872695071926,-0.014647396857926012,-0.3909206966865823,1.3561786249790928
0,1.2868109555769456,-0.014647396857926012,-1.1536897329871667,-0.43017831277613033,-1.41748761751258,-0.8066437343698246,0.033838848657776636,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,3.4260334087735904,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,-0.4329759357956221,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,-0.6032872695071926,-0.014647396857926012,2.558063588026762,-0.7373659941111492
0,0.23746467695184148,-0.014647396857926012,0.8667841720414475,-0.43017831277613033,-1.41748761751258,-0.32012221629668036,-0.6704321890321991,0.6258129041852494,-0.42294674870302723,-0.5864325554706896,1.8904880107986841,0.10877118031161087,-0.09005121661778415,2.5409259690025947,1.8217601940721626,-0.6188476482521817,1.5145424124946065,-0.6457718456202196,-0.4319276166464568,-0.18233123937236823,-0.14030338331657843,-0.2918827345463534,-0.27193031344396024,-0.18107149208503706,-0.3138343331917577,-0.20949259494173822,2.3095971792576258,-0.17070170721958855,-0.29447119844440933,-0.20498917838353936,-0.38322769815696567,-0.6032872695071926,-0.014647396857926012,2.558063588026762,-0.7373659941111492
